teebenchargs_id,algorithm,threads,relR,relS,matches,phase1Cycles,phase2Cycles,cyclesPerTuple,phase1Time,phase2Time,totalTime,throughput,phase1L3CacheMisses,phase1L3HitRatio,phase1L2CacheMisses,phase1L2HitRatio,phase1IPC,phase1IR,phase1EWB,phase1VoluntaryCS,phase1InvoluntaryCS,phase1UserCpuTime,phase1SystemCpuTime,phase2L3CacheMisses,phase2L3HitRatio,phase2L2CacheMisses,phase2L2HitRatio,phase2IPC,phase2IR,phase2EWB,phase2VoluntaryCS,phase2InvoluntaryCS,phase2UserCpuTime,phase2SystemCpuTime,totalL3CacheMisses,totalL3HitRatio,totalL2CacheMisses,totalL2HitRatio,totalIPC,totalIR,totalEWB,totalVoluntaryCS,totalInvoluntaryCS,totalUserCpuTime,totalSystemCpuTime
1069,CrkJoin,8,1310720,5242880,5242880,0,0,76,44201,103003,147204,44.5205,180,0.97,6796,0.25,0.54,1140455,0,74,48,400036,9495,0,0.00,0,0.00,0.00,0,0,0,0,0,0,12609,0.91,163941,0.43,0.01,20474291,1536,74,80,400036,10920
1070,CrkJoin,8,1310720,5242880,5242880,0,0,74,42997,101116,144113,45.4754,180,0.97,6405,0.27,0.53,1125879,0,79,48,376614,4454,0,0.00,0,0.00,0.00,0,0,0,0,0,0,11380,0.92,155606,0.42,0.01,19124211,1536,79,80,376863,5622
1071,CrkJoin,8,1310720,5242880,5242880,0,0,79,41259,110895,152154,43.0722,179,0.97,6256,0.29,0.56,1126352,0,77,50,369268,5168,0,0.00,0,0.00,0.00,0,0,0,0,0,0,9930,0.92,151241,0.43,0.01,19561756,1504,77,82,369844,5998
1072,CrkJoin,8,1310720,5242880,5242880,0,0,91,39017,136553,175570,37.3276,181,0.97,6795,0.28,0.54,1133164,0,81,49,409602,5992,0,0.00,0,0.00,0.00,0,0,0,0,0,0,10302,0.92,151727,0.44,0.01,19370944,1488,81,81,410211,6855
1073,CrkJoin,8,1310720,5242880,5242880,0,0,88,36564,133451,170015,38.5472,178,0.97,6293,0.26,0.53,1113682,0,82,49,351242,6666,0,0.00,0,0.00,0.00,0,0,0,0,0,0,10235,0.93,157194,0.43,0.01,19925594,1504,82,81,351840,7521
1074,CrkJoin,8,1310720,5242880,5242880,0,0,91,32858,143721,176579,37.1143,216,0.97,6529,0.29,0.52,1137967,0,79,47,330475,10769,0,0.00,0,0.00,0.00,0,0,0,0,0,0,9788,0.92,147974,0.43,0.01,19185931,1536,79,79,331040,11658
1075,CrkJoin,8,1310720,5242880,5242880,0,0,95,30095,154243,184338,35.5521,195,0.97,6353,0.28,0.50,1128966,0,81,50,314571,10733,0,0.00,0,0.00,0.00,0,0,0,0,0,0,9283,0.93,145874,0.43,0.01,19123214,1488,81,82,315146,11738
1076,CrkJoin,8,1310720,5242880,5242880,0,0,94,26535,154592,181127,36.1823,178,0.97,6641,0.28,0.50,1134166,0,75,48,296086,13959,0,0.00,0,0.00,0.00,0,0,0,0,0,0,10493,0.92,145568,0.44,0.01,19068918,1536,75,80,296666,15129
1077,CrkJoin,8,1310720,5242880,5242880,0,0,93,23591,156450,180041,36.4006,189,0.97,6328,0.29,0.51,1151332,0,83,47,282067,7296,0,0.00,0,0.00,0.00,0,0,0,0,0,0,15920,0.88,154773,0.43,0.01,19962638,1488,83,79,282630,8431
1078,CrkJoin,8,1310720,5242880,5242880,0,0,67,45061,85646,130707,50.1396,181,0.97,6372,0.26,0.54,1120043,0,86,48,410059,0,0,0.00,0,0.00,0.00,0,0,0,0,0,0,10181,0.92,148373,0.46,0.01,19199225,1536,86,80,410906,619
1079,CrkJoin,8,1310720,5242880,5242880,0,0,70,44573,90891,135464,48.3789,221,0.97,6685,0.26,0.52,1140635,0,81,48,384092,21734,0,0.00,0,0.00,0.00,0,0,0,0,0,0,10258,0.92,151472,0.45,0.01,19397420,1536,81,80,385121,22192
1080,CrkJoin,8,1310720,5242880,5242880,0,0,69,43977,90264,134241,48.8197,302,0.96,7161,0.29,0.50,1217052,0,84,48,372309,11645,0,0.00,0,0.00,0.00,0,0,0,0,0,0,9211,0.93,147881,0.43,0.01,19017499,1488,84,80,372902,12488
1081,CrkJoin,8,1310720,5242880,5242880,0,0,81,42880,113096,155976,42.0167,180,0.97,6633,0.26,0.53,1130112,0,75,48,395210,12549,0,0.00,0,0.00,0.00,0,0,0,0,0,0,11309,0.92,156246,0.45,0.01,20169478,1488,75,80,395776,13447
1082,CrkJoin,8,1310720,5242880,5242880,0,0,78,41313,110173,151486,43.2621,179,0.97,6643,0.26,0.53,1123502,0,80,47,368735,4768,0,0.00,0,0.00,0.00,0,0,0,0,0,0,11644,0.92,158008,0.42,0.01,19670865,1488,80,79,369314,5629
1083,CrkJoin,8,1310720,5242880,5242880,0,0,83,38942,121604,160546,40.8207,220,0.97,6624,0.25,0.52,1136895,0,78,47,347275,19112,0,0.00,0,0.00,0.00,0,0,0,0,0,0,11713,0.92,155929,0.43,0.01,21551800,1488,78,79,347588,20248
1084,CrkJoin,8,1310720,5242880,5242880,0,0,88,36259,134373,170632,38.4078,179,0.97,6428,0.26,0.53,1122155,0,74,47,345890,10917,0,0.00,0,0.00,0.00,0,0,0,0,0,0,10686,0.92,154727,0.42,0.01,19732860,1488,74,79,346454,11763
1085,CrkJoin,8,1310720,5242880,5242880,0,0,92,32895,145631,178526,36.7095,181,0.97,6821,0.27,0.52,1163797,0,83,48,344521,8461,0,0.00,0,0.00,0.00,0,0,0,0,0,0,10688,0.92,146112,0.44,0.01,19250914,1488,83,80,345075,9383
1086,CrkJoin,8,1310720,5242880,5242880,0,0,95,29866,153282,183148,35.7831,182,0.97,6139,0.30,0.54,1117440,0,74,48,332684,5389,0,0.00,0,0.00,0.00,0,0,0,0,0,0,10517,0.92,148811,0.44,0.01,19467400,1488,74,80,333305,6424
1087,CrkJoin,8,1310720,5242880,5242880,0,0,95,26447,158140,184587,35.5041,178,0.97,6603,0.28,0.50,1126233,0,83,47,313048,0,0,0.00,0,0.00,0.00,0,0,0,0,0,0,11990,0.91,146851,0.44,0.01,18714179,1536,83,79,314255,531
1088,CrkJoin,8,1310720,5242880,5242880,0,0,93,23636,156945,180581,36.2917,192,0.97,6411,0.29,0.51,1127681,0,86,47,279018,8185,0,0.00,0,0.00,0.00,0,0,0,0,0,0,9674,0.92,137947,0.45,0.01,18159819,1536,86,79,279473,9178
1089,CrkJoin,16,1310720,5242880,0,0,0,40,24096,53840,77936,84.0895,184,0.97,6790,0.27,0.52,1154373,0,238,48,73074,32728,0,0.00,0,0.00,0.00,0,0,0,0,0,0,7729,0.95,165406,0.39,0.04,20082505,1456,238,80,73318,33908
1090,CrkJoin,16,1310720,5242880,5242880,0,0,53,50456,52020,102476,63.9525,179,0.97,6320,0.24,0.54,1094881,0,210,49,483930,0,0,0.00,0,0.00,0.00,0,0,0,0,0,0,11841,0.93,204183,0.43,0.01,26379266,1712,210,81,484898,427
1091,CrkJoin,16,1310720,5242880,5242880,0,0,53,51253,51370,102623,63.8609,178,0.97,6443,0.28,0.53,1108837,0,214,50,450337,9825,0,0.00,0,0.00,0.00,0,0,0,0,0,0,13264,0.93,212678,0.42,0.01,25370921,1696,214,82,450941,10714
1092,CrkJoin,16,1310720,5242880,5242880,0,0,59,50237,64653,114890,57.0424,199,0.97,7736,0.25,0.50,1217325,0,194,49,431352,23940,0,0.00,0,0.00,0.00,0,0,0,0,0,0,12601,0.93,215225,0.42,0.01,27409037,1712,194,81,432409,24356
1093,CrkJoin,16,1310720,5242880,5242880,0,0,64,48843,75776,124619,52.5891,185,0.97,6159,0.27,0.54,1121521,0,207,49,422757,11170,0,0.00,0,0.00,0.00,0,0,0,0,0,0,13792,0.92,215314,0.41,0.01,27061388,1696,207,81,423314,11999
1094,CrkJoin,16,1310720,5242880,5242880,0,0,69,47043,86336,133379,49.1352,182,0.97,6417,0.26,0.54,1119779,0,213,49,438722,19574,0,0.00,0,0.00,0.00,0,0,0,0,0,0,12760,0.94,236561,0.45,0.02,32698668,1728,213,81,439726,20015
1095,CrkJoin,16,1310720,5242880,5242880,0,0,73,44414,97165,141579,46.2894,185,0.97,6317,0.28,0.53,1124899,0,204,49,425428,0,0,0.00,0,0.00,0.00,0,0,0,0,0,0,14267,0.93,224817,0.41,0.01,28413181,1696,204,81,426426,460
1096,CrkJoin,16,1310720,5242880,5242880,0,0,77,40928,108979,149907,43.7178,180,0.97,6367,0.27,0.53,1116554,0,197,48,376232,17786,0,0.00,0,0.00,0.00,0,0,0,0,0,0,11288,0.94,215729,0.40,0.01,26550878,1712,197,80,376808,18681
1097,CrkJoin,16,1310720,5242880,5242880,0,0,81,38295,117989,156284,41.9339,257,0.96,7169,0.28,0.47,1207410,0,209,50,355265,1823,0,0.00,0,0.00,0.00,0,0,0,0,0,0,14008,0.93,218031,0.40,0.02,25665706,1680,209,82,355814,2767
1098,CrkJoin,16,1310720,5242880,5242880,0,0,84,33413,128925,162338,40.3701,205,0.97,6599,0.26,0.52,1133509,0,204,49,321543,23772,0,0.00,0,0.00,0.00,0,0,0,0,0,0,11982,0.93,211585,0.42,0.02,26955285,1712,204,81,321811,24977
1099,CrkJoin,16,1310720,5242880,5242880,0,0,82,29877,129429,159306,41.1384,198,0.97,7091,0.27,0.51,1160945,0,203,50,287824,16733,0,0.00,0,0.00,0.00,0,0,0,0,0,0,12011,0.93,213158,0.42,0.02,26817630,1712,203,82,288082,17948
1100,CrkJoin,16,1310720,5242880,524288,0,0,44,50114,35988,86102,76.1144,179,0.97,5980,0.27,0.53,1096599,0,208,48,349229,31480,0,0.00,0,0.00,0.00,0,0,0,0,0,0,12388,0.93,205200,0.44,0.01,24980758,1680,208,80,349229,32980
1101,CrkJoin,16,1310720,5242880,5242880,0,0,53,51206,52219,103425,63.3657,188,0.97,6406,0.26,0.54,1110202,0,211,49,462843,5634,0,0.00,0,0.00,0.00,0,0,0,0,0,0,12592,0.93,206305,0.43,0.01,25097556,1696,211,81,463439,6497
1102,CrkJoin,16,1310720,5242880,5242880,0,0,56,51161,57813,108974,60.1391,181,0.97,6285,0.27,0.53,1108422,0,206,49,439788,35103,0,0.00,0,0.00,0.00,0,0,0,0,0,0,13082,0.93,212428,0.43,0.01,26658947,1696,206,81,440403,35970
1103,CrkJoin,16,1310720,5242880,5242880,0,0,60,50606,65888,116494,56.2570,185,0.97,7134,0.26,0.51,1177699,0,203,48,430222,27909,0,0.00,0,0.00,0.00,0,0,0,0,0,0,13316,0.93,212423,0.42,0.01,26321327,1696,203,80,430829,28787
1104,CrkJoin,16,1310720,5242880,5242880,0,0,64,49145,74024,123169,53.2082,182,0.97,6478,0.26,0.53,1124930,0,199,49,442064,0,0,0.00,0,0.00,0.00,0,0,0,0,0,0,18882,0.90,227171,0.40,0.01,26371989,1696,199,81,443009,404
1105,CrkJoin,16,1310720,5242880,5242880,0,0,66,47585,80290,127875,51.2500,181,0.97,6762,0.29,0.53,1143323,0,211,47,394297,31187,0,0.00,0,0.00,0.00,0,0,0,0,0,0,12471,0.93,218083,0.41,0.01,26524610,1696,211,79,394866,32033
1106,CrkJoin,16,1310720,5242880,5242880,0,0,73,44278,97507,141785,46.2221,183,0.97,6410,0.26,0.54,1120393,0,209,51,415731,0,0,0.00,0,0.00,0.00,0,0,0,0,0,0,12512,0.93,218646,0.41,0.01,26180528,1696,209,83,416718,460
1107,CrkJoin,16,1310720,5242880,5242880,0,0,78,41580,108702,150282,43.6087,182,0.97,6528,0.26,0.53,1129380,0,215,48,351970,33427,0,0.00,0,0.00,0.00,0,0,0,0,0,0,12361,0.93,220723,0.40,0.01,26327175,1696,215,80,352207,34604
1108,CrkJoin,16,1310720,5242880,5242880,0,0,80,37979,117495,155474,42.1524,183,0.97,6558,0.26,0.53,1125563,0,208,47,352567,12054,0,0.00,0,0.00,0.00,0,0,0,0,0,0,13515,0.93,222841,0.42,0.02,27601354,1696,208,79,352783,13217
1109,CrkJoin,16,1310720,5242880,5242880,0,0,84,33938,128386,162324,40.3736,181,0.97,6419,0.27,0.52,1122437,0,214,47,321130,16819,0,0.00,0,0.00,0.00,0,0,0,0,0,0,11244,0.94,212070,0.42,0.02,25009681,1680,214,79,321618,17735
1110,CrkJoin,16,1310720,5242880,5242880,0,0,81,30456,126418,156874,41.7762,186,0.97,6335,0.27,0.50,1121611,0,206,47,269016,33249,0,0.00,0,0.00,0.00,0,0,0,0,0,0,12781,0.93,204959,0.42,0.02,25597729,1648,206,79,269573,34425
1111,CrkJoin,16,1310720,5242880,1048576,0,0,45,50947,36252,87199,75.1568,183,0.97,6662,0.27,0.53,1095793,0,209,49,364217,66490,0,0.00,0,0.00,0.00,0,0,0,0,0,0,11666,0.94,237253,0.47,0.02,36903959,1696,209,81,364507,67582
1112,CrkJoin,16,1310720,5242880,5242880,0,0,49,50373,45648,96021,68.2517,192,0.97,6100,0.27,0.53,1103530,0,207,49,449990,5095,0,0.00,0,0.00,0.00,0,0,0,0,0,0,11856,0.93,204838,0.42,0.01,25425093,1696,207,81,450600,5970
1113,CrkJoin,16,1310720,5242880,5242880,0,0,56,51422,57862,109284,59.9685,193,0.97,6082,0.28,0.54,1110074,0,205,47,456884,19477,0,0.00,0,0.00,0.00,0,0,0,0,0,0,19627,0.90,218495,0.41,0.01,26649210,1696,205,79,457203,20541
1114,CrkJoin,16,1310720,5242880,5242880,0,0,56,50505,59103,109608,59.7913,184,0.97,6522,0.27,0.52,1126505,0,196,48,451563,7218,0,0.00,0,0.00,0.00,0,0,0,0,0,0,11429,0.94,204993,0.42,0.01,25942137,1712,196,80,452162,8100
1115,CrkJoin,16,1310720,5242880,5242880,0,0,64,48855,76003,124858,52.4884,177,0.97,6337,0.27,0.54,1122828,0,204,48,398590,47142,0,0.00,0,0.00,0.00,0,0,0,0,0,0,12156,0.93,213347,0.41,0.01,26585430,1712,204,80,398906,48293
1116,CrkJoin,16,1310720,5242880,5242880,0,0,69,47427,85911,133338,49.1503,195,0.97,6658,0.27,0.54,1126329,0,199,49,443274,1152,0,0.00,0,0.00,0.00,0,0,0,0,0,0,14639,0.92,219318,0.42,0.01,26108459,1648,199,81,443891,2005
1117,CrkJoin,16,1310720,5242880,5242880,0,0,73,44782,97131,141913,46.1804,182,0.97,6576,0.25,0.54,1127691,0,211,47,402197,7627,0,0.00,0,0.00,0.00,0,0,0,0,0,0,13009,0.93,219410,0.40,0.01,25325803,1680,211,79,402452,8828
1118,CrkJoin,16,1310720,5242880,5242880,0,0,79,41661,110370,152031,43.1070,185,0.97,6595,0.25,0.54,1129207,0,212,48,373723,30811,0,0.00,0,0.00,0.00,0,0,0,0,0,0,12659,0.93,217323,0.41,0.01,26119780,1680,212,80,374015,31904
1119,CrkJoin,16,1310720,5242880,5242880,0,0,82,37349,120577,157926,41.4979,190,0.97,6647,0.26,0.52,1131181,0,202,49,361546,6113,0,0.00,0,0.00,0.00,0,0,0,0,0,0,12710,0.93,210777,0.41,0.02,26144671,1696,202,81,362045,7017
1120,CrkJoin,16,1310720,5242880,5242880,0,0,84,33812,128675,162487,40.3331,193,0.97,7835,0.25,0.51,1229483,0,215,48,306691,28116,0,0.00,0,0.00,0.00,0,0,0,0,0,0,15199,0.92,223984,0.41,0.02,27541677,1648,215,80,306961,29311
1121,CrkJoin,16,1310720,5242880,5242880,0,0,82,30076,127782,157858,41.5158,279,0.96,6798,0.27,0.51,1152257,0,211,47,276634,27291,0,0.00,0,0.00,0.00,0,0,0,0,0,0,11435,0.94,211709,0.43,0.02,26446210,1712,211,79,277101,28289
1122,CrkJoin,16,1310720,5242880,1572865,0,0,47,50658,41572,92230,71.0571,179,0.97,6462,0.25,0.54,1088817,0,214,48,387813,8088,0,0.00,0,0.00,0.00,0,0,0,0,0,0,12558,0.93,205316,0.44,0.01,25037544,1680,214,80,387992,9383
1123,CrkJoin,16,1310720,5242880,5242880,0,0,53,50800,52350,103150,63.5347,181,0.97,6296,0.28,0.53,1101430,0,211,48,438839,28417,0,0.00,0,0.00,0.00,0,0,0,0,0,0,11953,0.93,208540,0.42,0.01,25531326,1696,211,80,439461,29254
1124,CrkJoin,16,1310720,5242880,5242880,0,0,56,51261,57358,108619,60.3357,211,0.97,6966,0.27,0.51,1150199,0,212,56,429645,27731,0,0.00,0,0.00,0.00,0,0,0,0,0,0,13987,0.93,218225,0.41,0.01,25464452,1680,212,88,430244,28605
1125,CrkJoin,16,1310720,5242880,5242880,0,0,60,51167,65573,116740,56.1384,233,0.97,7886,0.25,0.51,1209647,0,206,47,432571,20800,0,0.00,0,0.00,0.00,0,0,0,0,0,0,14957,0.92,223152,0.42,0.01,27583874,1696,206,79,433185,21644
1126,CrkJoin,16,1310720,5242880,5242880,0,0,64,49008,74279,123287,53.1573,179,0.97,6240,0.27,0.53,1112431,0,201,48,420371,42338,0,0.00,0,0.00,0.00,0,0,0,0,0,0,12861,0.93,206105,0.42,0.01,25588041,1696,201,80,420695,43493
1127,CrkJoin,16,1310720,5242880,5242880,0,0,68,47184,85357,132541,49.4458,220,0.97,6418,0.28,0.53,1133844,0,208,47,405257,16077,0,0.00,0,0.00,0.00,0,0,0,0,0,0,12478,0.93,210233,0.42,0.01,25910779,1696,208,79,406258,16498
1128,CrkJoin,16,1310720,5242880,5242880,0,0,73,44600,97497,142097,46.1206,185,0.97,6569,0.29,0.52,1128510,0,215,48,410688,4350,0,0.00,0,0.00,0.00,0,0,0,0,0,0,12877,0.93,220056,0.42,0.01,27065687,1696,215,80,411267,5220
1129,CrkJoin,16,1310720,5242880,5242880,0,0,78,41365,109499,150864,43.4404,185,0.97,6807,0.24,0.54,1135255,0,211,49,371648,20934,0,0.00,0,0.00,0.00,0,0,0,0,0,0,12099,0.93,209667,0.41,0.01,25601386,1648,211,81,372182,21805
1130,CrkJoin,16,1310720,5242880,5242880,0,0,81,38029,119643,157672,41.5648,179,0.97,6649,0.25,0.54,1130915,0,215,48,359012,7229,0,0.00,0,0.00,0.00,0,0,0,0,0,0,14808,0.92,219714,0.41,0.02,25780720,1696,215,80,359553,8136
1131,CrkJoin,16,1310720,5242880,5242880,0,0,82,33625,125621,159246,41.1539,184,0.97,6748,0.28,0.52,1128363,0,218,48,317653,16702,0,0.00,0,0.00,0.00,0,0,0,0,0,0,12227,0.93,215351,0.41,0.02,27517066,1712,218,80,317885,17953
1132,CrkJoin,16,1310720,5242880,5242880,0,0,80,30006,125504,155510,42.1426,194,0.97,7223,0.27,0.51,1164654,0,217,47,299213,2964,0,0.00,0,0.00,0.00,0,0,0,0,0,0,12337,0.93,215315,0.41,0.02,26553258,1696,217,79,299656,3921
1133,CrkJoin,16,1310720,5242880,2097152,0,0,45,50485,37119,87604,74.8094,307,0.95,6487,0.33,0.55,1157696,0,198,50,401620,25391,0,0.00,0,0.00,0.00,0,0,0,0,0,0,11553,0.93,196704,0.44,0.01,25341767,1696,198,82,401916,26569
1134,CrkJoin,16,1310720,5242880,5242880,0,0,54,51467,52384,103851,63.1058,181,0.97,6324,0.25,0.54,1107427,0,212,47,467257,15192,0,0.00,0,0.00,0.00,0,0,0,0,0,0,12823,0.93,205691,0.43,0.01,24992907,1680,212,79,467854,16030
1135,CrkJoin,16,1310720,5242880,5242880,0,0,57,51176,59848,111024,59.0287,178,0.97,6052,0.29,0.54,1104439,0,211,48,436616,26664,0,0.00,0,0.00,0.00,0,0,0,0,0,0,11835,0.93,208273,0.43,0.01,25722126,1664,211,80,437187,27490
1136,CrkJoin,16,1310720,5242880,5242880,0,0,60,50746,65450,116196,56.4013,209,0.97,6839,0.27,0.52,1155595,0,206,49,453584,9982,0,0.00,0,0.00,0.00,0,0,0,0,0,0,12392,0.93,205732,0.43,0.01,25086829,1648,206,81,454188,10844
1137,CrkJoin,16,1310720,5242880,5242880,0,0,64,49628,74772,124400,52.6817,185,0.97,6901,0.26,0.51,1153989,0,209,49,431843,12062,0,0.00,0,0.00,0.00,0,0,0,0,0,0,13114,0.93,213919,0.42,0.01,26698544,1696,209,81,432435,12864
1138,CrkJoin,16,1310720,5242880,5242880,0,0,66,47325,80570,127895,51.2420,179,0.97,6563,0.28,0.53,1128813,0,207,48,417377,14473,0,0.00,0,0.00,0.00,0,0,0,0,0,0,20470,0.90,231179,0.42,0.01,27181061,1680,207,80,417989,15381
1139,CrkJoin,16,1310720,5242880,5242880,0,0,74,44739,98324,143063,45.8092,187,0.97,7203,0.28,0.52,1180414,0,208,49,412017,9767,0,0.00,0,0.00,0.00,0,0,0,0,0,0,12904,0.93,217353,0.42,0.01,25298697,1680,208,81,412580,10679
1140,CrkJoin,16,1310720,5242880,5242880,0,0,78,41341,109445,150786,43.4629,190,0.97,6962,0.28,0.52,1170334,0,209,50,377283,23899,0,0.00,0,0.00,0.00,0,0,0,0,0,0,14143,0.93,223715,0.41,0.01,27206618,1696,209,82,377854,24794
1141,CrkJoin,16,1310720,5242880,5242880,0,0,82,37730,120833,158563,41.3312,182,0.97,6360,0.28,0.53,1117617,0,200,48,352560,25909,0,0.00,0,0.00,0.00,0,0,0,0,0,0,12202,0.93,215188,0.41,0.01,26236036,1696,200,80,353563,26402
1142,CrkJoin,16,1310720,5242880,5242880,0,0,84,33690,129259,162949,40.2187,188,0.97,7035,0.25,0.48,1163189,0,212,50,308097,29797,0,0.00,0,0.00,0.00,0,0,0,0,0,0,12562,0.93,221347,0.40,0.02,27337058,1712,212,82,308689,30887
1143,CrkJoin,16,1310720,5242880,5242880,0,0,83,30234,129473,159707,41.0351,188,0.98,7867,0.27,0.53,1230903,0,218,49,280258,28896,0,0.00,0,0.00,0.00,0,0,0,0,0,0,12600,0.93,217220,0.42,0.02,29048224,1696,218,81,280750,29797
1144,CrkJoin,16,1310720,5242880,2621440,0,0,49,52120,43580,95700,68.4807,181,0.97,6242,0.25,0.53,1101835,0,212,49,399735,5233,0,0.00,0,0.00,0.00,0,0,0,0,0,0,11863,0.93,203141,0.42,0.01,25682776,1648,212,81,400025,6296
1145,CrkJoin,16,1310720,5242880,5242880,0,0,49,51311,44445,95756,68.4406,181,0.97,6102,0.28,0.54,1082957,0,213,47,457404,7961,0,0.00,0,0.00,0.00,0,0,0,0,0,0,12074,0.93,202854,0.42,0.01,25322710,1696,213,79,458002,8809
1146,CrkJoin,16,1310720,5242880,5242880,0,0,57,51409,58241,109650,59.7684,181,0.97,7199,0.27,0.53,1161854,0,205,48,473033,763,0,0.00,0,0.00,0.00,0,0,0,0,0,0,12587,0.93,207844,0.43,0.01,25006065,1680,205,80,473606,1639
1147,CrkJoin,16,1310720,5242880,5242880,0,0,60,51390,64787,116177,56.4105,216,0.97,7139,0.27,0.49,1164074,0,228,51,405734,33196,0,0.00,0,0.00,0.00,0,0,0,0,0,0,12493,0.93,220521,0.42,0.01,25601042,1680,228,83,406326,34050
1148,CrkJoin,16,1310720,5242880,5242880,0,0,64,49583,75096,124679,52.5638,186,0.97,6864,0.26,0.51,1158555,0,205,50,430524,10270,0,0.00,0,0.00,0.00,0,0,0,0,0,0,14009,0.92,213451,0.41,0.01,25221537,1680,205,82,431114,11130
1149,CrkJoin,16,1310720,5242880,5242880,0,0,67,47065,82721,129786,50.4954,186,0.97,7106,0.26,0.53,1141943,0,201,51,396662,15877,0,0.00,0,0.00,0.00,0,0,0,0,0,0,14813,0.92,222293,0.41,0.01,26319220,1680,201,83,397242,16767
1150,CrkJoin,16,1310720,5242880,5242880,0,0,73,44732,96593,141325,46.3725,185,0.97,6736,0.26,0.52,1134466,0,216,48,385993,21321,0,0.00,0,0.00,0.00,0,0,0,0,0,0,12862,0.93,219499,0.41,0.01,25586750,1680,216,80,386270,22429
1151,CrkJoin,16,1310720,5242880,5242880,0,0,77,41713,108280,149993,43.6927,183,0.97,7595,0.25,0.54,1178529,0,207,48,369340,23764,0,0.00,0,0.00,0.00,0,0,0,0,0,0,21934,0.89,233361,0.41,0.01,26695109,1680,207,80,369918,24668
1152,CrkJoin,16,1310720,5242880,5242880,0,0,82,38288,120793,159081,41.1966,180,0.97,6339,0.26,0.54,1118018,0,203,50,366098,0,0,0.00,0,0.00,0.00,0,0,0,0,0,0,12271,0.93,214944,0.42,0.01,25741200,1680,203,82,367090,478
1153,CrkJoin,16,1310720,5242880,5242880,0,0,85,34215,129295,163510,40.0807,194,0.97,6428,0.28,0.52,1129438,0,215,48,323614,11155,0,0.00,0,0.00,0.00,0,0,0,0,0,0,15075,0.92,226608,0.41,0.02,26894414,1680,215,80,323897,12299
1154,CrkJoin,16,1310720,5242880,5242880,0,0,83,29899,129800,159699,41.0372,201,0.97,6997,0.27,0.51,1179553,0,211,49,312081,23824,0,0.00,0,0.00,0.00,0,0,0,0,0,0,12297,0.94,246439,0.50,0.02,38459985,1648,211,81,312542,24770
1155,CrkJoin,16,1310720,5242880,3145729,0,0,48,50215,43928,94143,69.6132,177,0.97,6230,0.27,0.54,1108752,0,209,49,361156,51354,0,0.00,0,0.00,0.00,0,0,0,0,0,0,12454,0.93,208101,0.42,0.01,26270878,1696,209,81,361435,52468
1156,CrkJoin,16,1310720,5242880,5242880,0,0,53,51481,51562,103043,63.6006,179,0.97,6354,0.26,0.53,1100709,0,212,47,456947,10292,0,0.00,0,0.00,0.00,0,0,0,0,0,0,12807,0.93,212324,0.42,0.01,25912869,1696,212,79,457243,11506
1157,CrkJoin,16,1310720,5242880,5242880,0,0,56,50934,57861,108795,60.2381,184,0.97,6373,0.28,0.52,1112577,0,206,48,457000,2398,0,0.00,0,0.00,0.00,0,0,0,0,0,0,13162,0.93,209372,0.42,0.01,24866772,1648,206,80,457996,2790
1158,CrkJoin,16,1310720,5242880,5242880,0,0,56,51173,58289,109462,59.8710,180,0.97,6345,0.27,0.52,1114421,0,203,48,431736,20667,0,0.00,0,0.00,0.00,0,0,0,0,0,0,13455,0.93,211776,0.42,0.01,25391825,1680,203,80,432329,21489
1159,CrkJoin,16,1310720,5242880,5242880,0,0,64,49146,75543,124689,52.5596,180,0.97,6113,0.27,0.53,1113520,0,191,50,443451,16394,0,0.00,0,0.00,0.00,0,0,0,0,0,0,12839,0.93,218994,0.41,0.01,27589239,1712,191,82,444028,17269
1160,CrkJoin,16,1310720,5242880,5242880,0,0,65,47220,79240,126460,51.8235,237,0.96,6706,0.28,0.51,1150956,0,211,49,428713,0,0,0.00,0,0.00,0.00,0,0,0,0,0,0,12651,0.93,213487,0.41,0.01,26113525,1696,211,81,429701,439
1161,CrkJoin,16,1310720,5242880,5242880,0,0,74,44391,98250,142641,45.9447,198,0.97,6950,0.29,0.52,1158657,0,214,47,412492,14965,0,0.00,0,0.00,0.00,0,0,0,0,0,0,13029,0.93,218513,0.42,0.01,26549567,1712,214,79,412811,16120
1162,CrkJoin,16,1310720,5242880,5242880,0,0,78,41482,109487,150969,43.4102,180,0.97,7161,0.23,0.54,1139147,0,200,50,375214,23668,0,0.00,0,0.00,0.00,0,0,0,0,0,0,23686,0.90,292693,0.40,0.03,48427964,1712,200,82,375782,24569
1163,CrkJoin,16,1310720,5242880,5242880,0,0,82,37604,121545,159149,41.1790,188,0.97,7004,0.25,0.52,1142388,0,202,48,345257,24507,0,0.00,0,0.00,0.00,0,0,0,0,0,0,14855,0.92,225308,0.41,0.02,27182157,1712,202,80,345503,25748
1164,CrkJoin,16,1310720,5242880,5242880,0,0,83,33949,126168,160117,40.9301,185,0.97,6858,0.27,0.52,1141216,0,228,48,312379,15960,0,0.00,0,0.00,0.00,0,0,0,0,0,0,12066,0.94,224518,0.41,0.02,26711320,1648,228,80,312853,16902
1165,CrkJoin,16,1310720,5242880,5242880,0,0,81,29642,126387,156029,42.0024,190,0.97,6788,0.26,0.52,1134830,0,215,48,255175,48750,0,0.00,0,0.00,0.00,0,0,0,0,0,0,12983,0.93,227177,0.41,0.02,29742147,1712,215,80,255622,49694
